web,plant,symmetry,n.poll,n.shared,mn.n.shared,md.n.shared
Robertson-1928,Ambrosia trifida,actinomorphic,4,4,1.06373626373626,0
Robertson-1928,Amelanchier canadensis,actinomorphic,101,101,14.3626373626374,10
Robertson-1928,Ammannia coccinea,actinomorphic,24,24,5.38021978021978,4
Robertson-1928,Amorpha canescens,zygomorphic,94,94,14.178021978022,10
Robertson-1928,Amorpha fruticosa,zygomorphic,18,18,2.98681318681319,2
Robertson-1928,Amphicarpa pitcheri,zygomorphic,8,8,2.31208791208791,2
Robertson-1928,Anemonella thalictroides,actinomorphic,42,42,8.1978021978022,6
Robertson-1928,Anethum graveolens,actinomorphic,2,2,0.956043956043956,0
Robertson-1928,Antennaria plantaginifolia,actinomorphic,140,140,17.3054945054945,12
Robertson-1928,Anthemis cotula,actinomorphic,14,14,3.1956043956044,2
Robertson-1928,Apios tuberosa,zygomorphic,4,4,0.802197802197802,0
Robertson-1928,Apocynum androsaemifolium,actinomorphic,24,24,3.67252747252747,2
Robertson-1928,Apocynum cannabinum,actinomorphic,93,93,11.2065934065934,6
Robertson-1928,Aquilegia canadensis,actinomorphic,2,2,0.156043956043956,0
Robertson-1928,Arabis dentata,actinomorphic,96,96,13.4681318681319,10
Robertson-1928,Arabis laevigata,actinomorphic,26,26,4.1956043956044,3
Robertson-1928,Arabis virginica,actinomorphic,22,22,4.61758241758242,3
Robertson-1928,Arctium minus,actinomorphic,38,38,8.10769230769231,6
Robertson-1928,Arisaema triphyllum,actinomorphic,16,16,0.184615384615385,0
Robertson-1928,Aristolochia tomentosa,zygomorphic,10,10,0.340659340659341,0
Robertson-1928,Aruncus sylvester,actinomorphic,150,150,12.6285714285714,8
Robertson-1928,Ascerates floridana,actinomorphic,35,35,4.71208791208791,3
Robertson-1928,Ascerates viridiflora,actinomorphic,10,10,1.12967032967033,0
Robertson-1928,Asclepias incarnata,actinomorphic,216,216,19.1186813186813,12
Robertson-1928,Asclepias purpurascens,actinomorphic,83,83,10.8681318681319,8
Robertson-1928,Asclepias sullivantii,actinomorphic,177,177,19.8879120879121,12
Robertson-1928,Asclepias syriaca,actinomorphic,186,186,17.0747252747253,10
Robertson-1928,Asclepias tuberosa,actinomorphic,57,57,6.52747252747253,4
Robertson-1928,Asclepias verticillata,actinomorphic,251,251,25.9076923076923,15
Robertson-1928,Asiminia triloba,actinomorphic,16,16,1.51428571428571,0
Robertson-1928,Asparagus officinalis,actinomorphic,10,10,2.83296703296703,2
Robertson-1928,Aster anomalus,actinomorphic,67,67,9.35384615384615,6
Robertson-1928,Aster ericoides villosus,actinomorphic,533,532,42.3846153846154,23
Robertson-1928,Aster lateriflorus,actinomorphic,113,113,13.8197802197802,10
Robertson-1928,Aster multiflorus,actinomorphic,83,83,10.8681318681319,8
Robertson-1928,Aster novaeangliae,actinomorphic,82,82,11.0615384615385,7
Robertson-1928,Aster paniculatus,actinomorphic,192,192,23.7736263736264,15
Robertson-1928,Aster sagittifolius,actinomorphic,80,80,9.92087912087912,7
Robertson-1928,Aster salicifolius,actinomorphic,87,87,12.7736263736264,9
Robertson-1928,Aster turbinellus,actinomorphic,51,51,7.48791208791209,6
Robertson-1928,Astragalus canadensis,zygomorphic,20,20,3.94065934065934,3
Robertson-1928,Astragalus mexicanus,zygomorphic,32,32,4.36483516483516,3
Robertson-1928,Baptisia bracteata,zygomorphic,8,8,2.12967032967033,2
Robertson-1928,Baptisia leucantha,zygomorphic,4,4,1.15164835164835,2
Robertson-1928,Bidens aristosa,actinomorphic,253,253,21.9142857142857,12
Robertson-1928,Bidens bipinnata,actinomorphic,21,21,3.73626373626374,2
Robertson-1928,Bidens connata,actinomorphic,4,4,1.80659340659341,2
Robertson-1928,Bidens frondosa,actinomorphic,22,22,3.93846153846154,2
Robertson-1928,Bidens laevis,actinomorphic,103,103,14.3076923076923,9
Robertson-1928,Blephilia ciliata,zygomorphic,139,139,18.9824175824176,14
Robertson-1928,Blephilia hirsuta,zygomorphic,159,159,20.2197802197802,13
Robertson-1928,Boltonia asteroides,actinomorphic,259,259,24.8263736263736,14
Robertson-1928,Brauneria pallida,actinomorphic,76,76,12.5208791208791,9
Robertson-1928,Brauneria purpurea,actinomorphic,94,94,13.9538461538462,10
Robertson-1928,Cacalia atriplicifolia,actinomorphic,20,20,2.62197802197802,2
Robertson-1928,Cacalia reniformis,actinomorphic,77,77,10.9714285714286,8
Robertson-1928,Cacalia tuberosa,actinomorphic,10,10,0.934065934065934,0
Robertson-1928,Camassia esculenta,actinomorphic,95,95,15.8857142857143,12
Robertson-1928,Campanula americana,actinomorphic,42,42,7.92307692307692,6
Robertson-1928,Capsella bursa-pastoris,actinomorphic,121,121,14.5098901098901,9
Robertson-1928,Cardamine bulbosa,actinomorphic,97,97,13.3428571428571,10
Robertson-1928,Cassia chamaecrista,zygomorphic,174,173,16.4989010989011,12
Robertson-1928,Cassia marilandica,actinomorphic,16,16,2.70769230769231,2
Robertson-1928,Castalia tuberosa,actinomorphic,22,22,2.38021978021978,1
Robertson-1928,Castilleja coccinea,zygomorphic,2,2,0.156043956043956,0
Robertson-1928,Caulophyllum thalictroides,actinomorphic,57,57,6.3956043956044,5
Robertson-1928,Ceanothus americanus,actinomorphic,232,232,21.6659340659341,13
Robertson-1928,Celastrus scandens,actinomorphic,12,12,1.86373626373626,2
Robertson-1928,Cephalanthus occidentalis,actinomorphic,152,152,17.8857142857143,12
Robertson-1928,Cerastium nutans,actinomorphic,32,32,6.18681318681319,4
Robertson-1928,Cerastium vulgatum,actinomorphic,30,30,5.97142857142857,4
Robertson-1928,Cercis canadensis,zygomorphic,101,101,14.7296703296703,11
Robertson-1928,Chaerophyllum procumbens,actinomorphic,98,98,8.79340659340659,5
Robertson-1928,Chrysanthemum leucanthemum,actinomorphic,44,44,6.38241758241758,4
Robertson-1928,Cicuta maculata,actinomorphic,499,498,31.9472527472527,16
Robertson-1928,Circaea lutetiana,actinomorphic,36,36,6.85934065934066,6
Robertson-1928,Cirsium altissimum,actinomorphic,45,45,7.66593406593407,6
Robertson-1928,Cirsium discolor,actinomorphic,62,62,8.7054945054945,6
Robertson-1928,Cirsium lanceolatum,actinomorphic,94,94,11.1956043956044,7
Robertson-1928,Cirsium pumilum,actinomorphic,34,34,3.8989010989011,2
Robertson-1928,Claytonia virginica,actinomorphic,191,191,24.0395604395604,18
Robertson-1928,Clematis pitcheri,actinomorphic,8,8,1.99120879120879,2
Robertson-1928,Clematis virginiana,actinomorphic,117,117,13.2373626373626,8
Robertson-1928,Collinsia verna,zygomorphic,52,52,8.49230769230769,6
Robertson-1928,Comandra umbellata,actinomorphic,85,85,8.47032967032967,5
Robertson-1928,Convolvulus sepium,actinomorphic,20,20,3.27472527472527,2
Robertson-1928,Coreopsis tripteris,actinomorphic,163,163,19.0549450549451,12
Robertson-1928,Coreopsis palmata,actinomorphic,159,159,18.167032967033,11
Robertson-1928,Cornus amomum,actinomorphic,190,190,22.5912087912088,14
Robertson-1928,Cornus florida,actinomorphic,55,55,8.21758241758242,6
Robertson-1928,Cornus paniculata,actinomorphic,164,164,17.6747252747253,12
Robertson-1928,Crataegus coccinea,actinomorphic,110,110,13.8417582417582,9
Robertson-1928,Crataegus crus-galli,actinomorphic,138,138,17.3956043956044,12
Robertson-1928,Crataegus mollis,actinomorphic,136,136,15.6593406593407,10
Robertson-1928,Crotalaria sagittalis,zygomorphic,16,16,2.65494505494505,2
Robertson-1928,Cryptotaenia canadensis,actinomorphic,211,211,17.9340659340659,11
Robertson-1928,Cucurbita melopepo,actinomorphic,2,2,0.0263736263736264,0
Robertson-1928,Cucurbita pepo,actinomorphic,12,12,3.16263736263736,3
Robertson-1928,Cuphea petiolata,actinomorphic,6,6,1.8989010989011,2
Robertson-1928,Cuscuta cephalanthi,actinomorphic,2,2,0.281318681318681,0
Robertson-1928,Cuscuta glomerata,actinomorphic,2,2,0.162637362637363,0
Robertson-1928,Cynoglossum officinale,actinomorphic,2,2,0.512087912087912,0
Robertson-1928,Cypripedium parviflorum pubescens,zygomorphic,4,4,0.993406593406593,0
Robertson-1928,Datura stramonium,actinomorphic,4,4,0.120879120879121,0
Robertson-1928,Datura tatula,actinomorphic,20,20,3.62197802197802,3
Robertson-1928,Delphinium tricorne,actinomorphic,39,39,7.34945054945055,6
Robertson-1928,Dentaria laciniata,actinomorphic,76,76,11.7956043956044,9
Robertson-1928,Desmodium bracteosum,actinomorphic,6,6,1.92747252747253,2
Robertson-1928,Desmodium canadense,zygomorphic,12,12,3.03516483516484,2
Robertson-1928,Desmodium canescens,zygomorphic,2,2,0.512087912087912,0
Robertson-1928,Desmodium dillenii,zygomorphic,10,10,2.44175824175824,2
Robertson-1928,Desmodium grandiflorum,actinomorphic,2,2,0.967032967032967,0
Robertson-1928,Desmodium illinoense,zygomorphic,19,19,3.98241758241758,4
Robertson-1928,Desmodium marilandicum,zygomorphic,2,2,0.303296703296703,0
Robertson-1928,Desmodium paniculatum,zygomorphic,16,16,3.4989010989011,2
Robertson-1928,Desmodium sessilifolium,zygomorphic,4,4,1.47912087912088,2
Robertson-1928,Dianthera americana,zygomorphic,113,113,17.5362637362637,14
Robertson-1928,Dicentra cucullaria,zygomorphic,43,43,6.7978021978022,5
Robertson-1928,Diospyros virginiana,actinomorphic,58,58,11.5054945054945,10
Robertson-1928,Dipsacus sylvestris,actinomorphic,20,20,3.31648351648352,2
Robertson-1928,Dirca palustris,actinomorphic,22,22,3.14725274725275,2
Robertson-1928,Dodecatheon meadia,actinomorphic,18,18,4.91868131868132,4
Robertson-1928,Echinocystis lobata,actinomorphic,42,42,6.16703296703297,4
Robertson-1928,Ellisia nyctelaea,actinomorphic,51,51,7.96483516483516,6
Robertson-1928,Erechthites hieracifolia,actinomorphic,26,26,3.95604395604396,2
Robertson-1928,Erigenia bulbosa,actinomorphic,118,118,14.2065934065934,10
Robertson-1928,Erigeron annuus,actinomorphic,4,4,0.731868131868132,1
Robertson-1928,Erigeron canadensis,actinomorphic,38,38,4.73186813186813,2
Robertson-1928,Erigeron philadelphicus,actinomorphic,125,125,17.1142857142857,12
Robertson-1928,Erigeron pulchellus,actinomorphic,10,10,1.95824175824176,2
Robertson-1928,Erigeron ramosus,actinomorphic,152,152,16.2263736263736,10
Robertson-1928,Eryngium yuccifolium,actinomorphic,334,334,30.3494505494505,17
Robertson-1928,Erythronium albidum,actinomorphic,53,53,8.50549450549451,6
Robertson-1928,Eulophus americanus,actinomorphic,227,227,18.2571428571429,9
Robertson-1928,Eupatorium altissimum,actinomorphic,158,158,18.0549450549451,11
Robertson-1928,Eupatorium coelestinum,actinomorphic,52,52,9.5010989010989,7
Robertson-1928,Eupatorium perfoliatum,actinomorphic,185,185,18.0769230769231,9
Robertson-1928,Eupatorium purpureum,actinomorphic,40,40,5.6967032967033,4
Robertson-1928,Eupatorium serotinum,actinomorphic,243,243,23.2307692307692,13
Robertson-1928,Eupatorium sessilifolium,actinomorphic,16,16,1.30769230769231,0
Robertson-1928,Eupatorium urticaefolium,actinomorphic,40,40,6.04615384615385,4
Robertson-1928,Euphorbia corollata,actinomorphic,101,101,10.4043956043956,5
Robertson-1928,Euphorbia preslii,actinomorphic,14,14,1.72087912087912,0
Robertson-1928,Evonymus atropurpureus,actinomorphic,44,44,5.94945054945055,4
Robertson-1928,Fragaria virginiana illinoensis,actinomorphic,109,109,15.243956043956,11
Robertson-1928,Frasera carolinensis,actinomorphic,14,14,3.38681318681319,3
Robertson-1928,Fraxinus americanus,actinomorphic,2,2,0.956043956043956,0
Robertson-1928,Galium aperine,actinomorphic,2,2,0.136263736263736,0
Robertson-1928,Galium trifidum,actinomorphic,16,16,2.16263736263736,0
Robertson-1928,Gaura biennis,actinomorphic,14,14,4.6043956043956,4
Robertson-1928,Gentiana andrewsii,actinomorphic,4,4,1.28571428571429,2
Robertson-1928,Gentiana puberula,actinomorphic,2,2,1.09230769230769,2
Robertson-1928,Geranium carolinianum,actinomorphic,26,26,4.35604395604396,3
Robertson-1928,Geranium maculatum,actinomorphic,86,86,12.432967032967,10
Robertson-1928,Gerardia auriculata,zygomorphic,14,14,4.85494505494505,4
Robertson-1928,Gerardia grandiflora,zygomorphic,22,22,5.24175824175824,4
Robertson-1928,Gerardia purpurea,zygomorphic,10,10,2.56703296703297,2
Robertson-1928,Gerardia tenuifolia,zygomorphic,34,34,8.53186813186813,7
Robertson-1928,Geum canadense,actinomorphic,43,43,6.18461538461538,4
Robertson-1928,Geum vernum,actinomorphic,36,36,6.1956043956044,4
Robertson-1928,Gillenia stipulacea,actinomorphic,50,50,6.25494505494505,5
Robertson-1928,Gleditsia triacanthos,zygomorphic,26,26,4.03736263736264,3
Robertson-1928,Gnaphalium polycephalum,actinomorphic,137,137,13.7318681318681,8
Robertson-1928,Gonolobus laevis,actinomorphic,44,44,4.61978021978022,2
Robertson-1928,Gratiola virginiana,zygomorphic,2,2,0.967032967032967,0
Robertson-1928,Gymnocladus dioica,zygomorphic,10,10,2.46813186813187,2
Robertson-1928,Habenaria leucophaea,zygomorphic,2,2,0.00879120879120879,0
Robertson-1928,Hedeoma pulegioides,zygomorphic,16,16,4.51428571428571,4
Robertson-1928,Helenium autumnale,actinomorphic,67,67,10.0989010989011,6
Robertson-1928,Helianthus annuus,actinomorphic,82,82,14.0483516483516,10
Robertson-1928,Helianthus divaricatus,actinomorphic,147,147,15.6087912087912,9
Robertson-1928,Helianthus grosse-serratus,actinomorphic,141,141,15.4131868131868,10
Robertson-1928,Helianthus laetiflorus,actinomorphic,52,52,8.72527472527472,5
Robertson-1928,Helianthus mollis,actinomorphic,52,52,7.89010989010989,5
Robertson-1928,Helianthus scaberrimus,actinomorphic,24,24,2.84835164835165,2
Robertson-1928,Helianthus strumosus,actinomorphic,28,28,3.5978021978022,2
Robertson-1928,Helianthus tuberosus,actinomorphic,99,99,11.7274725274725,7
Robertson-1928,Heliopsis helianthoides,actinomorphic,101,101,12.0373626373626,7
Robertson-1928,Hepatica acutiloba,actinomorphic,35,35,5.37362637362637,3
Robertson-1928,Heracleum lanatum,actinomorphic,488,486,30.4043956043956,16
Robertson-1928,Heuchera hispida,actinomorphic,14,14,3.47472527472527,2
Robertson-1928,Hibiscus lasiocarpos,actinomorphic,16,16,2.96703296703297,2
Robertson-1928,Hibiscus militaris,actinomorphic,6,6,1.31648351648352,2
Robertson-1928,Hibiscus trionum,actinomorphic,10,10,2.43076923076923,2
Robertson-1928,Houstonia purpurea calycosa,actinomorphic,73,73,12,8
Robertson-1928,Hybanthus concolor,zygomorphic,2,2,0.641758241758242,0
Robertson-1928,Hydrangea arborescens,actinomorphic,66,66,10.010989010989,7
Robertson-1928,Hydrophyllum appendiculatum,actinomorphic,90,90,13.1142857142857,10
Robertson-1928,Hydrophyllum virginianum,actinomorphic,38,38,6.34065934065934,5
Robertson-1928,Hypericum ascyron,actinomorphic,4,4,1.44175824175824,2
Robertson-1928,Hypericum cistifolium,actinomorphic,10,10,2.51208791208791,2
Robertson-1928,Hypericum punctatum,actinomorphic,6,6,2.55164835164835,2
Robertson-1928,Hypoxis hirsuta,actinomorphic,32,32,6.32967032967033,5
Robertson-1928,Ilysanthes dubia,zygomorphic,20,20,3.52307692307692,2
Robertson-1928,Impatiens biflora,zygomorphic,22,22,5.98021978021978,6
Robertson-1928,Impatiens pallida,zygomorphic,12,12,3.64835164835165,4
Robertson-1928,Ipomoea hederacea,actinomorphic,6,6,1.49230769230769,2
Robertson-1928,Ipomoea pandurata,actinomorphic,40,40,5.39340659340659,4
Robertson-1928,Ipomoea purpurea,actinomorphic,10,10,0.63956043956044,0
Robertson-1928,Iris hexagona,actinomorphic,4,4,1.23956043956044,2
Robertson-1928,Iris versicolor,actinomorphic,18,18,3.74285714285714,3
Robertson-1928,Isopyrum biternatum,actinomorphic,99,99,14.6263736263736,10
Robertson-1928,Krigia amplexicaulis,actinomorphic,136,136,19.2967032967033,13
Robertson-1928,Lactuca canadensis,actinomorphic,2,2,0.224175824175824,0
Robertson-1928,Lactuca floridana,actinomorphic,30,30,6.9032967032967,6
Robertson-1928,Lantana camara,actinomorphic,20,20,3.07692307692308,2
Robertson-1928,Lappula virginiana,actinomorphic,8,8,2.62417582417582,2
Robertson-1928,Leonurus cardiaca,zygomorphic,22,22,6.39340659340659,6
Robertson-1928,Lepachys pinnata,actinomorphic,128,128,12.1604395604396,6
Robertson-1928,Lepidium virginicum,actinomorphic,90,90,12.1252747252747,7
Robertson-1928,Lespedeza capitata,zygomorphic,8,8,2.36043956043956,2
Robertson-1928,Lespedeza procumbens,zygomorphic,18,18,3.48791208791209,2
Robertson-1928,Lespedeza virginica,zygomorphic,42,42,6.38461538461539,4
Robertson-1928,Liatris pycnostachya,actinomorphic,68,68,10.2637362637363,6
Robertson-1928,Liatris scariosa,actinomorphic,18,18,2.75824175824176,2
Robertson-1928,Lilium superbum,actinomorphic,6,6,0.668131868131868,0
Robertson-1928,Linaria vulgaris,zygomorphic,24,24,5.55164835164835,4
Robertson-1928,Liparis liliifolia,zygomorphic,4,4,0.375824175824176,0
Robertson-1928,Lippia lanceolata,actinomorphic,111,111,14.2241758241758,8
Robertson-1928,Lithospermum canescens,actinomorphic,73,73,8.71428571428571,6
Robertson-1928,Lobelia cardinalis,actinomorphic,12,12,3.15604395604396,2
Robertson-1928,Lobelia cardinalis x siphilitica,actinomorphic,4,4,1.24835164835165,2
Robertson-1928,Lobelia inflata,actinomorphic,4,4,1.2967032967033,0
Robertson-1928,Lobelia leptostachys,zygomorphic,44,44,8.16703296703297,6
Robertson-1928,Lobelia siphilitica,actinomorphic,20,20,5.28131868131868,4
Robertson-1928,Lobelia spicata,actinomorphic,22,22,3.48791208791209,2
Robertson-1928,Lonicera sempervirens,actinomorphic,2,2,0.156043956043956,0
Robertson-1928,Lonicera sullivantii,zygomorphic,10,10,2.38241758241758,2
Robertson-1928,Ludvigia alternifolia,actinomorphic,33,33,7.3978021978022,6
Robertson-1928,Ludvigia polycarpa,actinomorphic,36,36,4.65054945054945,2
Robertson-1928,Lycopus americanus,zygomorphic,209,209,23.9318681318681,14
Robertson-1928,Lythrum alatum,actinomorphic,105,105,14.4835164835165,10
Robertson-1928,Malva rotundifolia,actinomorphic,81,81,15.3978021978022,12
Robertson-1928,Marrubium vulgare,zygomorphic,14,14,4.45714285714286,4
Robertson-1928,Martynia louisiana,zygomorphic,2,2,1.09230769230769,2
Robertson-1928,Melanthium virginicum,actinomorphic,58,58,5.91208791208791,3
Robertson-1928,Melilotus alba,zygomorphic,284,284,27.4813186813187,15
Robertson-1928,Mentha arvensis,zygomorphic,50,50,5.27032967032967,3
Robertson-1928,Mertensia virginica,actinomorphic,55,55,8.41758241758242,6
Robertson-1928,Mimulus alatus,zygomorphic,2,2,1.09230769230769,2
Robertson-1928,Mimulus ringens,zygomorphic,4,4,1.44175824175824,2
Robertson-1928,Mollugo verticillata,actinomorphic,26,26,3.99120879120879,2
Robertson-1928,Monarda bradburiana,zygomorphic,72,72,11.7384615384615,10
Robertson-1928,Monarda fistulosa,zygomorphic,120,120,15.2087912087912,11
Robertson-1928,Myosotis virginica,actinomorphic,4,4,0.885714285714286,0
Robertson-1928,Myosurus minimus,actinomorphic,2,2,0.336263736263736,0
Robertson-1928,Nelumbo lutea,actinomorphic,64,64,12.4241758241758,10
Robertson-1928,Nepeta cataria,zygomorphic,139,139,20.1340659340659,14
Robertson-1928,Nepeta hederacea,zygomorphic,44,44,7.43516483516484,6
Robertson-1928,Nothoscordum bivalve,actinomorphic,40,40,4.92967032967033,4
Robertson-1928,Nymphaea advena,actinomorphic,4,4,0.292307692307692,0
Robertson-1928,Oenothera biennis,actinomorphic,20,20,3.5032967032967,2
Robertson-1928,Oenothera fruticosa,actinomorphic,56,56,9.97802197802198,8
Robertson-1928,Orchis spectabilis,zygomorphic,4,4,1.68571428571429,2
Robertson-1928,Orobanche uniflora,zygomorphic,2,2,1.09230769230769,2
Robertson-1928,Osmorrhiza longistylis,actinomorphic,136,136,15.4923076923077,10
Robertson-1928,Oxalis corniculata,actinomorphic,36,36,7.50549450549451,6
Robertson-1928,Oxalis stricta,actinomorphic,24,24,4.58021978021978,4
Robertson-1928,Oxalis violacea,actinomorphic,58,58,10.9076923076923,8
Robertson-1928,Oxypolis rigidior,actinomorphic,290,290,18.621978021978,9
Robertson-1928,Panicum virgatum,NA,2,2,0.967032967032967,0
Robertson-1928,Parthenium integrifolium,actinomorphic,103,103,11.4285714285714,7
Robertson-1928,Passiflora lutea,actinomorphic,12,12,1.73186813186813,2
Robertson-1928,Pastinaca sativa,actinomorphic,530,530,33.3714285714286,19
Robertson-1928,Penstemon hirsutus,zygomorphic,51,51,7.0967032967033,5
Robertson-1928,Penstemon laevigatus,zygomorphic,59,59,10.6175824175824,8
Robertson-1928,Petalostemum candidum,actinomorphic,59,59,10.5824175824176,8
Robertson-1928,Petalostemum purpureum,actinomorphic,180,180,21.9208791208791,14
Robertson-1928,Philadelphus grandiflorus,actinomorphic,44,44,6.42417582417582,4
Robertson-1928,Phlox divaricata,actinomorphic,50,50,6.43736263736264,4
Robertson-1928,Phlox glaberrima,actinomorphic,16,16,1.85714285714286,0
Robertson-1928,Phlox pilosa,actinomorphic,40,40,6.16703296703297,4
Robertson-1928,Phryma leptostachya,zygomorphic,4,4,1.43076923076923,1
Robertson-1928,Physalis lanceolata,actinomorphic,10,10,1.47472527472527,2
Robertson-1928,Physalis subglabrata,actinomorphic,2,2,0.0725274725274725,0
Robertson-1928,Physalis virginiana,actinomorphic,10,10,0.824175824175824,0
Robertson-1928,Physostegia virginiana,zygomorphic,14,14,3.20659340659341,2
Robertson-1928,Phytolacca decandra,actinomorphic,24,24,5.54725274725275,4
Robertson-1928,Plantago major,actinomorphic,6,6,2.54285714285714,2
Robertson-1928,Poa pratensis,NA,2,2,0.654945054945055,0
Robertson-1928,Podophyllum peltatum,actinomorphic,10,10,3.70549450549451,3
Robertson-1928,Polemonium reptans,actinomorphic,97,97,14.6945054945055,12
Robertson-1928,Polygala sanguinea,actinomorphic,8,8,0.720879120879121,0
Robertson-1928,Polygonatum commutatum,actinomorphic,14,14,3.52967032967033,3
Robertson-1928,Polygonum acre,actinomorphic,20,20,2.94065934065934,2
Robertson-1928,Polygonum amphibium,actinomorphic,2,2,0.107692307692308,0
Robertson-1928,Polygonum hydropiper,actinomorphic,6,6,0.747252747252747,0
Robertson-1928,Polygonum hydropiperoides,actinomorphic,140,140,13,7
Robertson-1928,Polygonum lapathifolium,actinomorphic,36,36,3.38461538461538,1
Robertson-1928,Polygonum pennsylvanicum,actinomorphic,169,169,20.3340659340659,13
Robertson-1928,Polygonum persicaria,actinomorphic,26,26,4.78021978021978,4
Robertson-1928,Polygonum scandens,actinomorphic,123,123,11.1758241758242,6
Robertson-1928,Polytaenia nuttallii,actinomorphic,145,145,16.3934065934066,10
Robertson-1928,Pontederia cordata,actinomorphic,4,4,0.564835164835165,0
Robertson-1928,Populus deltoides,actinomorphic,2,2,0.956043956043956,0
Robertson-1928,Populus tremuloides,actinomorphic,2,2,0.956043956043956,0
Robertson-1928,Portulaca oleracea,actinomorphic,6,6,0.81978021978022,0
Robertson-1928,Potentilla canadensis,actinomorphic,60,60,9.8989010989011,7
Robertson-1928,Potentilla monspeliensis norvegica,actinomorphic,46,46,8.70989010989011,6
Robertson-1928,Prenanthes aspera,actinomorphic,2,2,1.09230769230769,2
Robertson-1928,Prenanthes crepidinea,actinomorphic,10,10,2.79120879120879,2
Robertson-1928,Prunella vulgaris,zygomorphic,45,45,8.14945054945055,6
Robertson-1928,Prunus americana,actinomorphic,146,146,17.8153846153846,12
Robertson-1928,Prunus serotina,actinomorphic,130,130,16.0505494505495,10
Robertson-1928,Psedera quinquefolia,actinomorphic,2,2,0.29010989010989,0
Robertson-1928,Psoralea onobrychis,zygomorphic,106,106,13.5120879120879,10
